,Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,Latitude,Longitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,DataQuality,DataQualityIndicator,Datum
781,Associated QA,Not Applicable,No project code exists; used for LABQA samples,Laboratory QA Samples,LABQA_SWAMP,5/25/2021,1899-12-30 00:00:00,Not Applicable,-88,m,MS1,1,1,BENDGX_20210525_W_ATX,20210525_ATX_MS,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,1.33,NA,0.1,0.15,=,None,VAC,Com,,,PR 106.04,None,WQ,Not Applicable,BendGX,NA,Not Applicable,-88,-88,None,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,5/25/2021,1,1.25,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NR
782,Associated QA,Not Applicable,No project code exists; used for LABQA samples,Laboratory QA Samples,LABQA_SWAMP,6/25/2021,1899-12-30 00:00:00,Not Applicable,-88,m,LabBlank,1,1,BENDGX_20210625_W_ATX,20210625_ATX_MB,blankwater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,None,WQ,Not Applicable,BendGX,NA,Not Applicable,-88,-88,None,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,6/25/2021,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NR
783,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2009,Klamath River below Seiad (RM 128.5; Public Health),KRSV,8/20/2009,1899-12-30 10:15:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2009,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.842331,-123.220106,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,SV082009-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
784,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2009,Klamath River below Seiad (RM 128.5; Public Health),KRSV,10/15/2009,1899-12-30 10:30:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2009,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.842331,-123.220106,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,SV101509-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
785,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2010,Klamath River at Brown Bear River Access (RM 150.00; Public Health),KRBB,9/22/2010,1899-12-30 11:04:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2010,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.823067,-122.961967,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,BB092210-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
786,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2010,Klamath River below Seiad (RM 128.5; Public Health),KRSV,7/8/2010,1899-12-30 10:47:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2010,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.842331,-123.220106,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,SV070810-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
787,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2010,Klamath River below Seiad (RM 128.5; Public Health),KRSV,10/6/2010,1899-12-30 09:57:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2010,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.842331,-123.220106,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,SV100610-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
788,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2012,Klamath River at I-5 Rest Area(RM 179.20; Public Health),KRIB,8/22/2012,1899-12-30 00:00:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2012,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.856947,-122.57085,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,IB082212-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
789,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2012,Klamath River at I-5 Rest Area(RM 179.20; Public Health),KRIB,9/19/2012,1899-12-30 00:00:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2012,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.856947,-122.57085,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,IB091912-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
790,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2012,Klamath River at I-5 Rest Area(RM 179.20; Public Health),KRIB,10/17/2012,1899-12-30 00:00:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2012,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.856947,-122.57085,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,IB101712-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
791,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2013,Klamath River at Orleans (USGS) (RM 59.1; Public Health),KROR,9/25/2013,1899-12-30 00:00:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2013,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.307133,-123.5311,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,OR092513-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
792,Klamath Basin Monitoring Program,Klamath Hydroelectric Settlement Monitoring,Klamath River Public Health Monitoring 2014,Klamath River at I-5 Rest Area(RM 179.20; Public Health),KRIB,9/10/2014,1899-12-30 00:00:00,Midchannel,0.1,m,Grab,1,1,DFW_NA2014,,samplewater,RBA Abraxis 520050,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,NR,NR,NR,,,,,WQ,KRWQ,Karuk-Tribe,NA,Water_Grab,41.856947,-122.57085,Not Recorded,NA,Subsurface,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950,1/1/1950,-88,NA,DFW-WPCL,DFW-WPCL,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,IB091014-SG,Anatoxin-A,Unknown data quality,QACode:NR; BatchVerification:NR,WGS84
793,Lake Tahoe Nearshore Human Health,Lake Tahoe Nearshore Human Health,Lake Tahoe Nearshore Human Health,Tahoe City Commons,NSHH-TCC,8/7/2018,1899-12-30 08:40:00,Nearshore,0.1,m,Grab,1,1,Bend Genetics_Report2018.08.13,,samplewater,ELISA,"Anatoxin-A, Total",ug/L,NA,NA,0.15,0.15,ND,None,NR,NR,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,NTCD,NA,Water_Grab,39.16973,-120.1413,Individual Bottle by pole sampler,NA,Surface,None,1/1/1950 0:00,None,1/1/1950,8/8/2018,1,NA,BendGX,NTCD,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Unknown data quality,BatchVerification:NR,NAD83
794,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2013,Las Virgenes (24066),404S24066,6/4/2013,1899-12-30 08:00:00,X,0.1,m,Grab,1,1,WPCL_L-271-285-13MCY_W_CYTOX,L-271-13-35,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,"concrete channel, no cobble",,,Cpd low %R LCS/D.  HT.  Result from re-anal for confirmation.  Low CCV. QAO: verified against method criteria,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.163219,-118.700774,Individual Collection by hand,NA,Subsurface,None,1/1/1950 0:00,"Mekebri, et al., 2009",6/10/2013,7/12/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
795,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2013,Las Virgenes Creek (37670),404S37670,6/6/2013,1899-12-30 09:00:00,X,0.1,m,Grab,1,1,WPCL_L-271-285-13MCY_W_CYTOX,L-285-13-35,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,collected sed,,,Cpd low %R LCS/D.  HT.  Result from re-anal for confirmation.  Low CCV. QAO: verified against method criteria,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.14074,-118.701178,Individual Collection by hand,NA,Subsurface,None,1/1/1950 0:00,"Mekebri, et al., 2009",6/10/2013,7/12/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
796,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2013,Medea Creek (44210),404S44210,6/20/2013,1899-12-30 09:00:00,X,0.1,m,Grab,1,1,WPCL_L-310-317-13MCY_W_CYTOX,L-317-13-20,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,"concrete channel, no cobble",,,"Cpd low %R LCS/D, MS/D.  HT.  Result from re-anal for confirmation.  CCV out.  Cpd hi in LCS/D, MS/D RPD.   QAO: verified against method criteria",BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.143019,-118.757795,Individual Collection by hand,NA,Subsurface,None,1/1/1950 0:00,"Mekebri, et al., 2009",6/24/2013,7/13/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
797,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2013,Piru Creek (16332),403S16332,6/26/2013,1899-12-30 09:00:00,X,0.1,m,Grab,1,1,WPCL_L-321-333-13MCY_W_CYTOX,L-333-13-26,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,,SLM: ATL reported Integrated,,"Cpd low %R LCS/D, MS/D.  HT.  Result from re-anal for confirmation.  CCV out. QAO: verified against method criteria",BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.531705,-118.758128,Individual Collection by hand,NA,Subsurface,None,1/1/1950 0:00,"Mekebri, et al., 2009",6/28/2013,7/13/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
798,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2013,"Sequit, Arroyo (45745)",404S45745,6/18/2013,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_L-310-317-13MCY_W_CYTOX,L-310-13-26,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,,,,"Cpd low %R LCS/D, MS/D.  HT.  Result from re-anal for confirmation.  CCV out.  Cpd hi in LCS/D, MS/D RPD.   QAO: verified against method criteria",BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.059024,-118.933902,Individual Collection by hand,NA,Subsurface,None,1/1/1950 0:00,"Mekebri, et al., 2009",6/24/2013,7/13/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
799,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2013,Topanga Creek (45622),404S45622,6/3/2013,1899-12-30 14:00:00,X,0.1,m,Grab,2,1,WPCL_L-271-285-13MCY_W_CYTOX,L-271-13-33,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,,,,Cpd low %R LCS/D.  HT.  Result from re-anal for confirmation.  Low CCV. QAO: verified against method criteria,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.061494,-118.585344,Individual Collection by hand,NA,Subsurface,None,1/1/1950 0:00,"Mekebri, et al., 2009",6/10/2013,7/12/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NAD83
800,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Boquet Canyon Random Site 136,403BA0136,6/9/2015,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_L-311-15_W_Ana,L-359-15-33,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,,,,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.51202583,-118.4503843,Individual Collection by hand,NA,Subsurface,"LabFiltered, LabFrozen",6/11/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
801,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Boquet Canyon Random Site 136,403BA0136,6/9/2015,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_L-311-15_W_Ana,L-359-15-33,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,,,,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.51202583,-118.4503843,Not Recorded,NA,Not Applicable,"LabFiltered, LabFrozen",6/11/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
802,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Boquet Canyon Random Site 136,403BA0136,6/9/2015,1899-12-30 13:00:00,X,0.1,m,MS1,1,2,WPCL_L-311-15_W_Ana,L-359-15-33-MSD,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,10.3,NA,0.5,1,=,None,"VAC,VQI",Qual,,"QAO:loading duplication error on samples collection,delete duplicates before moving to perm","PR 103, RPD 1.3",QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.51202583,-118.4503843,Not Recorded,NA,Not Applicable,"LabFiltered, LabFrozen",6/11/2015 0:00,None,1/1/1950,9/17/2015,1,10,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NAD83
803,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Centinela Creek,404R4S089,5/28/2015,1899-12-30 09:00:00,X,0.1,m,Grab,1,1,WPCL_L-311-15_W_Ana,L-311-15-17,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,"Concrete Channel, No Cobble",,,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,33.98426,-118.41426,Individual Collection by hand,NA,Subsurface,"LabFiltered, LabFrozen",5/29/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
804,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Centinela Creek,404R4S089,5/28/2015,1899-12-30 09:00:00,X,0.1,m,MS1,1,1,WPCL_L-311-15_W_Ana,L-311-15-17-MS,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,10.7,NA,0.5,1,=,None,"VAC,VQI",Qual,"Concrete Channel, No Cobble",,PR 107,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,33.98426,-118.41426,Not Recorded,NA,Not Applicable,"LabFiltered, LabFrozen",5/29/2015 0:00,None,1/1/1950,9/17/2015,1,10,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NAD83
805,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,403WE1021,6/9/2015,1899-12-30 18:00:00,X,0.1,m,Grab,1,1,WPCL_L-311-15_W_Ana,L-359-15-35,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,,,,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.63193,-118.52977,Individual Collection by hand,NA,Subsurface,"LabFiltered, LabFrozen",6/11/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
806,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Los Allos Canyon Creek,404R4S070,5/27/2015,1899-12-30 15:00:00,X,0.1,m,Grab,1,1,WPCL_L-311-15_W_Ana,L-311-15-18,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,,,,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.04201,-118.89747,Individual Collection by hand,NA,Subsurface,"LabFiltered, LabFrozen",5/29/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
807,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Plum Canyon Rd,403R4S137,4/28/2015,1899-12-30 09:00:00,X,0.1,m,Grab,1,1,WPCL_L-204-15_W_Ana,L-204-15-18,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,"No cobbles, concrete channel",Collected MS/MSD for organics,,QA/DM:Batch missing LCS dup for precision QC.,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.446055,-118.48921,Individual Collection by hand,NA,Subsurface,"LabFiltered, LabFrozen",4/29/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
808,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Plum Canyon Rd,403R4S137,4/28/2015,1899-12-30 09:00:00,X,0.1,m,MS1,1,2,WPCL_L-204-15_W_Ana,L-204-15-18-MSD,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,10.5,NA,0.5,1,=,None,"VAC,VQI",Qual,"No cobbles, concrete channel",,"PR 105, RPD 0.065",QA/DM:Batch missing LCS dup for precision QC.,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.446055,-118.48921,Not Recorded,NA,Not Applicable,"LabFiltered, LabFrozen",4/29/2015 0:00,None,1/1/1950,9/17/2015,1,10,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NAD83
809,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Santa Paula Creek ~0.6mi above Santa Clara River,403CE0188,6/10/2015,1899-12-30 15:00:00,X,0.1,m,Grab,1,1,WPCL_L-311-15_W_Ana,L-372-15-17,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,NA,NA,0.5,1,ND,VQCP,"VAC,VQI",Qual,,,,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.35611111,-119.0486111,Not Recorded,NA,Not Applicable,"LabFiltered, LabFrozen",6/12/2015 0:00,None,1/1/1950,9/17/2015,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"QACode:VQCP; BatchVerification:VAC,VQI",NAD83
810,Southern CA Stormwater Monitoring Coalition,RWB4 So. CA Stormwater Monitoring Coalition,SWAMP RWB4 Stormwater Monitoring Council CY 2015,Santa Paula Creek ~0.6mi above Santa Clara River,403CE0188,6/10/2015,1899-12-30 15:00:00,X,0.1,m,MS1,1,1,WPCL_L-311-15_W_Ana,L-372-15-17-MS,samplewater,WPCL SOP LC-065,"Anatoxin-A, Total",ug/L,11,NA,0.5,1,=,None,"VAC,VQI",Qual,,"QAO:loading duplication error on samples collection,delete duplicates before moving to perm",PR 110,QA/DM:Batch missing LCS dup for precision QC,BA,SWAMP_2007_WS,MPSL-DFW,NA,Water_Grab,34.35611111,-119.0486111,Not Recorded,NA,Not Applicable,"LabFiltered, LabFrozen",6/12/2015 0:00,None,1/1/1950,9/17/2015,1,10,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,NAD83
